GAME_DATE,TEAM_ABBREVIATION,IS_HOME,PTS,PLUS_MINUS,FG_PCT,FG3_PCT,AST,REB,TOV,TEAM_ID,TEAM_PTS_LAST_5,TEAM_PLUS_MINUS_LAST_5,TEAM_FG_PCT_LAST_5,TEAM_FG3_PCT_LAST_5,TEAM_AST_LAST_5,TEAM_REB_LAST_5,TEAM_TOV_LAST_5
2018-11-07,LAL,1,114.0,4.0,0.484,0.441,32.0,47.0,16.0,1001,112.2,-3.4,0.48840000000000006,0.3954,22.2,43.4,18.2
2018-11-10,LAL,0,101.0,15.0,0.414,0.316,23.0,59.0,16.0,1001,113.8,-1.8,0.48980000000000007,0.4048,24.8,44.4,18.0
2018-11-11,LAL,1,107.0,1.0,0.424,0.368,28.0,48.0,23.0,1001,110.0,2.0,0.4784,0.3952,24.6,46.6,17.6
2018-11-14,LAL,1,126.0,9.0,0.473,0.469,25.0,48.0,13.0,1001,108.6,2.0,0.4608,0.35119999999999996,25.6,48.4,18.2
2018-11-17,LAL,0,117.0,-13.0,0.478,0.333,22.0,41.0,14.0,1001,111.0,3.0,0.4508,0.3688,26.6,48.0,16.8
2018-11-18,LAL,0,113.0,16.0,0.442,0.407,16.0,50.0,10.0,1001,113.0,3.2,0.4546,0.38539999999999996,26.0,48.6,16.4
2018-11-21,LAL,0,109.0,4.0,0.513,0.36,23.0,51.0,15.0,1001,112.8,5.6,0.4462,0.3786,22.8,49.2,15.2
2018-11-23,LAL,1,90.0,7.0,0.456,0.304,10.0,47.0,24.0,1001,114.4,3.4,0.466,0.38739999999999997,22.8,47.6,15.0
2018-11-25,LAL,1,104.0,-4.0,0.468,0.385,22.0,42.0,18.0,1001,111.0,4.6,0.47240000000000004,0.3746,19.2,47.4,15.2
2018-11-27,LAL,0,85.0,-32.0,0.391,0.143,19.0,39.0,12.0,1001,106.6,2.0,0.47140000000000004,0.3578,18.6,46.2,16.2
2018-11-29,LAL,1,104.0,8.0,0.488,0.292,25.0,50.0,18.0,1001,100.2,-1.8,0.454,0.3198,18.0,45.8,15.8
2018-11-30,LAL,1,114.0,11.0,0.488,0.3,23.0,47.0,18.0,1001,98.4,-3.4,0.46319999999999995,0.2968,19.8,45.8,17.4
2018-12-02,LAL,1,120.0,24.0,0.5,0.407,26.0,56.0,19.0,1001,99.4,-2.0,0.4582,0.28480000000000005,19.8,45.0,18.0
2018-12-05,LAL,1,121.0,8.0,0.477,0.359,21.0,42.0,12.0,1001,105.4,1.4,0.46699999999999997,0.3054,23.0,46.8,17.0
2018-12-07,LAL,0,120.0,-13.0,0.46,0.306,24.0,43.0,9.0,1001,108.8,3.8,0.46880000000000005,0.30019999999999997,22.8,46.8,15.8
2018-12-08,LAL,0,111.0,23.0,0.443,0.4,27.0,57.0,18.0,1001,115.8,7.6,0.48260000000000003,0.3328,23.8,47.6,15.2
2018-12-10,LAL,1,108.0,3.0,0.456,0.438,24.0,46.0,12.0,1001,117.2,10.6,0.4736000000000001,0.3544,24.2,49.0,15.2
2018-12-13,LAL,0,111.0,-15.0,0.538,0.313,23.0,31.0,13.0,1001,116.0,9.0,0.46720000000000006,0.382,24.4,48.8,14.0
2018-12-15,LAL,0,128.0,28.0,0.533,0.412,34.0,52.0,16.0,1001,114.2,1.2,0.4748,0.3632,23.8,43.8,12.8
2018-12-16,LAL,0,110.0,-18.0,0.484,0.306,24.0,43.0,22.0,1001,115.6,5.2,0.48600000000000004,0.37379999999999997,26.4,45.8,13.6
2018-12-18,LAL,0,110.0,-5.0,0.467,0.325,21.0,48.0,14.0,1001,113.6,4.2,0.4908,0.3738,26.4,45.8,16.2
2018-12-21,LAL,1,112.0,8.0,0.467,0.25,28.0,48.0,13.0,1001,113.4,-1.4,0.49560000000000004,0.3588,25.2,44.0,15.4
2018-12-23,LAL,1,99.0,-8.0,0.493,0.333,27.0,41.0,16.0,1001,114.2,-0.4,0.49779999999999996,0.3212,26.0,44.4,15.6
2018-12-25,LAL,0,127.0,26.0,0.553,0.394,27.0,49.0,12.0,1001,111.8,1.0,0.4888,0.32520000000000004,26.8,46.4,16.2
2018-12-27,LAL,0,116.0,-1.0,0.511,0.4,25.0,46.0,18.0,1001,111.6,0.6,0.49280000000000007,0.3216,25.4,45.8,15.4
2018-12-28,LAL,1,107.0,-11.0,0.414,0.367,23.0,50.0,17.0,1001,112.8,4.0,0.49820000000000003,0.34040000000000004,25.6,46.4,14.6
2018-12-30,LAL,1,121.0,7.0,0.48,0.341,30.0,50.0,14.0,1001,112.2,2.8,0.48760000000000003,0.34880000000000005,26.0,46.8,15.2
2019-01-02,LAL,1,100.0,-7.0,0.416,0.259,24.0,54.0,17.0,1001,114.0,2.6,0.4902,0.36700000000000005,26.4,47.2,15.4
2019-01-04,LAL,1,112.0,-7.0,0.439,0.297,23.0,55.0,17.0,1001,114.2,2.8,0.4748,0.3522,25.8,49.8,15.6
2019-01-06,LAL,0,86.0,-22.0,0.368,0.227,20.0,48.0,21.0,1001,111.2,-3.8,0.45199999999999996,0.33280000000000004,25.0,51.0,16.6
2019-01-07,LAL,0,107.0,10.0,0.436,0.276,28.0,44.0,14.0,1001,105.2,-8.0,0.4234,0.29819999999999997,24.0,51.4,17.2
2019-01-09,LAL,1,113.0,13.0,0.561,0.348,30.0,47.0,15.0,1001,105.2,-3.8,0.42779999999999996,0.27999999999999997,25.0,50.2,16.6
2019-01-11,LAL,0,95.0,-18.0,0.359,0.185,14.0,55.0,13.0,1001,103.6,-2.6,0.44399999999999995,0.2814,25.0,49.6,16.8
2019-01-13,LAL,1,95.0,-6.0,0.396,0.206,21.0,51.0,11.0,1001,102.6,-4.8,0.43260000000000004,0.26660000000000006,23.0,49.8,16.0
2019-01-15,LAL,1,107.0,7.0,0.463,0.308,21.0,51.0,17.0,1001,99.2,-4.6,0.42400000000000004,0.2484,22.6,49.0,14.8
2019-01-17,LAL,0,138.0,10.0,0.505,0.475,37.0,63.0,24.0,1001,103.4,1.2,0.44300000000000006,0.2646,22.8,49.6,14.0
2019-01-19,LAL,0,134.0,-4.0,0.521,0.27,27.0,56.0,16.0,1001,109.6,1.2,0.45680000000000004,0.30439999999999995,24.6,53.4,16.0
2019-01-21,LAL,1,111.0,-19.0,0.5,0.25,20.0,42.0,15.0,1001,113.8,-2.2,0.44880000000000003,0.2888,24.0,55.2,16.2
2019-01-24,LAL,1,105.0,-15.0,0.506,0.286,28.0,39.0,20.0,1001,117.0,-2.4,0.47700000000000004,0.30179999999999996,25.2,52.6,16.6
2019-01-27,LAL,1,116.0,14.0,0.528,0.435,28.0,41.0,18.0,1001,119.0,-4.2,0.499,0.31779999999999997,26.6,50.2,18.4
2019-01-29,LAL,1,105.0,-16.0,0.467,0.304,26.0,49.0,21.0,1001,120.8,-2.8,0.512,0.34320000000000006,28.0,48.2,18.6
2019-01-31,LAL,0,123.0,3.0,0.457,0.423,28.0,56.0,16.0,1001,114.2,-8.0,0.5044,0.309,25.8,45.4,18.0
2019-02-02,LAL,0,101.0,-14.0,0.438,0.259,23.0,49.0,15.0,1001,112.0,-6.6,0.49160000000000004,0.3396,26.0,45.4,18.0
2019-02-05,LAL,0,94.0,-42.0,0.467,0.19,25.0,34.0,19.0,1001,110.0,-5.6,0.47919999999999996,0.3414,26.6,46.8,18.0
2019-02-07,LAL,0,129.0,1.0,0.515,0.537,35.0,43.0,8.0,1001,107.8,-11.0,0.47140000000000004,0.3222,26.0,45.8,17.8
2019-02-10,LAL,0,120.0,-23.0,0.516,0.37,31.0,43.0,16.0,1001,110.4,-13.6,0.46880000000000005,0.3426,27.4,46.2,15.8
2019-02-12,LAL,0,113.0,-4.0,0.432,0.35,25.0,44.0,17.0,1001,113.4,-15.0,0.4786,0.3558,28.4,45.0,14.8
2019-02-21,LAL,1,111.0,5.0,0.442,0.267,22.0,49.0,18.0,1001,111.4,-16.4,0.47359999999999997,0.3412,27.8,42.6,15.0
2019-02-23,LAL,0,115.0,-13.0,0.543,0.345,33.0,39.0,23.0,1001,113.4,-12.6,0.4744,0.3428,27.6,42.6,15.6
2019-02-25,LAL,0,105.0,-5.0,0.449,0.37,25.0,46.0,17.0,1001,117.6,-6.8,0.4896,0.37379999999999997,29.2,43.6,16.4
2019-02-27,LAL,1,125.0,6.0,0.521,0.32,37.0,39.0,8.0,1001,112.8,-8.0,0.47640000000000005,0.3404,27.2,44.2,18.2
2019-03-01,LAL,1,120.0,-11.0,0.479,0.325,29.0,40.0,9.0,1001,113.8,-2.2,0.4774,0.33039999999999997,28.4,43.4,16.6
2019-03-02,LAL,0,109.0,-9.0,0.483,0.32,27.0,40.0,12.0,1001,115.2,-3.6,0.4868,0.3254,29.2,42.6,15.0
2019-03-04,LAL,1,105.0,-8.0,0.418,0.263,22.0,40.0,12.0,1001,114.8,-6.4,0.495,0.33599999999999997,30.2,40.8,13.8
2019-03-06,LAL,1,99.0,-16.0,0.476,0.226,26.0,41.0,12.0,1001,112.8,-5.4,0.47000000000000003,0.3196,28.0,41.0,11.6
2019-03-09,LAL,1,107.0,-13.0,0.484,0.185,28.0,43.0,12.0,1001,111.6,-7.6,0.47540000000000004,0.2908,28.2,40.0,10.6
2019-03-12,LAL,0,123.0,16.0,0.547,0.394,23.0,41.0,14.0,1001,108.0,-11.4,0.46799999999999997,0.2638,26.4,40.8,11.4
2019-03-14,LAL,0,98.0,-13.0,0.447,0.226,24.0,46.0,21.0,1001,108.6,-6.0,0.4816,0.27759999999999996,25.2,41.0,12.4
2019-03-15,LAL,0,97.0,-14.0,0.419,0.24,24.0,47.0,14.0,1001,106.4,-6.8,0.4744,0.25880000000000003,24.6,42.2,14.2
2019-03-17,LAL,0,123.0,-1.0,0.485,0.259,26.0,35.0,10.0,1001,104.8,-8.0,0.4746,0.25420000000000004,25.0,43.6,14.6
2019-03-19,LAL,0,101.0,-14.0,0.384,0.372,20.0,42.0,19.0,1001,109.6,-5.0,0.47640000000000005,0.26080000000000003,25.0,42.4,14.2
2019-03-22,LAL,1,106.0,-5.0,0.385,0.25,21.0,59.0,16.0,1001,108.4,-5.2,0.45640000000000003,0.2982,23.4,42.2,15.6
2019-03-24,LAL,1,111.0,5.0,0.459,0.325,29.0,56.0,22.0,1001,105.0,-9.4,0.42400000000000004,0.2694,23.0,45.8,16.0
2019-03-26,LAL,1,124.0,18.0,0.539,0.333,37.0,52.0,19.0,1001,107.6,-5.8,0.4264,0.2892,24.0,47.8,16.2
2019-03-27,LAL,0,100.0,-15.0,0.381,0.333,21.0,40.0,6.0,1001,113.0,0.6,0.45039999999999997,0.30779999999999996,26.6,48.8,17.2
2019-03-29,LAL,1,129.0,14.0,0.56,0.474,34.0,44.0,14.0,1001,108.4,-2.2,0.42960000000000004,0.3226,25.6,49.8,16.4
2019-03-31,LAL,0,130.0,28.0,0.475,0.395,30.0,46.0,11.0,1001,114.0,3.4,0.46480000000000005,0.343,28.4,50.2,15.4
2019-04-02,LAL,0,103.0,-16.0,0.476,0.41,26.0,39.0,23.0,1001,118.8,10.0,0.4828,0.372,30.2,47.6,14.4
2019-04-04,LAL,1,90.0,-18.0,0.356,0.216,25.0,62.0,18.0,1001,117.2,5.8,0.4862,0.38899999999999996,29.6,44.2,14.6
2019-04-05,LAL,0,122.0,5.0,0.448,0.438,28.0,55.0,14.0,1001,110.4,-1.4,0.44960000000000006,0.36560000000000004,27.2,46.2,14.4
2019-04-07,LAL,1,113.0,4.0,0.517,0.28,28.0,49.0,17.0,1001,114.8,2.6,0.46299999999999997,0.3866,28.6,49.2,16.0
2019-04-09,LAL,1,101.0,-3.0,0.426,0.345,29.0,51.0,17.0,1001,111.6,0.6,0.4544,0.3478,27.4,50.2,16.6
2019-10-22,LAL,0,102.0,-10.0,0.435,0.394,20.0,41.0,15.0,1001,105.8,-5.6,0.4446,0.3378,27.2,51.2,17.8
2019-10-25,LAL,1,95.0,9.0,0.395,0.308,19.0,42.0,14.0,1001,105.6,-4.4,0.4364,0.3346,26.0,51.6,16.2
2019-10-27,LAL,1,120.0,19.0,0.527,0.355,30.0,47.0,14.0,1001,106.6,1.0,0.44420000000000004,0.353,24.8,47.6,15.4
2019-10-29,LAL,1,120.0,29.0,0.465,0.269,25.0,54.0,18.0,1001,106.2,3.8,0.4600000000000001,0.3364,25.2,46.0,15.4
2019-11-01,LAL,0,119.0,9.0,0.49,0.281,24.0,41.0,11.0,1001,107.6,8.8,0.44960000000000006,0.3342,24.6,47.0,15.6
2019-11-03,LAL,0,103.0,7.0,0.483,0.25,21.0,46.0,18.0,1001,111.2,11.2,0.46240000000000003,0.3214,23.6,45.0,14.4
2019-11-05,LAL,0,118.0,6.0,0.489,0.333,26.0,49.0,16.0,1001,111.4,14.6,0.472,0.2926,23.8,46.0,15.0
2019-11-08,LAL,1,95.0,15.0,0.449,0.25,30.0,48.0,18.0,1001,116.0,14.0,0.4908,0.2976,25.2,47.4,15.4
2019-11-10,LAL,1,104.0,-9.0,0.436,0.333,31.0,51.0,12.0,1001,111.0,13.2,0.47519999999999996,0.2766,25.2,47.6,16.2
2019-11-12,LAL,0,123.0,8.0,0.537,0.4,39.0,44.0,10.0,1001,107.8,5.6,0.4694,0.2894,26.4,47.0,15.0
2019-11-13,LAL,1,120.0,26.0,0.539,0.45,31.0,51.0,19.0,1001,108.6,5.4,0.4788,0.31320000000000003,29.4,47.6,14.8
2019-11-15,LAL,1,99.0,2.0,0.42,0.297,22.0,41.0,13.0,1001,112.0,9.2,0.49000000000000005,0.3532,31.4,48.6,15.0
2019-11-17,LAL,1,122.0,21.0,0.528,0.429,26.0,42.0,17.0,1001,108.2,8.4,0.47620000000000007,0.346,30.6,47.0,14.4
2019-11-19,LAL,1,112.0,5.0,0.483,0.452,29.0,46.0,16.0,1001,113.6,9.6,0.492,0.3818,29.8,45.8,14.2
2019-11-22,LAL,0,130.0,3.0,0.511,0.548,32.0,45.0,16.0,1001,115.2,12.4,0.5014000000000001,0.4056,29.4,44.8,15.0
2019-11-23,LAL,0,109.0,1.0,0.452,0.333,19.0,40.0,16.0,1001,116.6,11.4,0.4962,0.43520000000000003,28.0,45.0,16.2
2019-11-25,LAL,0,114.0,10.0,0.494,0.424,28.0,40.0,9.0,1001,114.4,6.4,0.4788,0.41180000000000005,25.6,42.8,15.6
2019-11-27,LAL,0,114.0,4.0,0.518,0.333,25.0,37.0,16.0,1001,117.4,8.0,0.4936,0.4372,26.8,42.6,14.8
2019-11-29,LAL,1,125.0,22.0,0.517,0.438,29.0,47.0,19.0,1001,115.8,4.6,0.49160000000000004,0.41800000000000004,26.6,41.6,14.6
2019-12-01,LAL,1,100.0,-14.0,0.46,0.259,25.0,45.0,17.0,1001,118.4,8.0,0.4984,0.4152,26.6,41.8,15.2
2019-12-03,LAL,0,105.0,9.0,0.464,0.292,24.0,56.0,16.0,1001,112.4,4.6,0.48819999999999997,0.3574,25.2,41.8,15.4
2019-12-04,LAL,0,121.0,25.0,0.511,0.483,27.0,46.0,8.0,1001,111.6,6.2,0.49060000000000004,0.3492,26.2,45.0,15.4
2019-12-06,LAL,0,136.0,23.0,0.541,0.472,26.0,45.0,19.0,1001,113.0,9.2,0.49400000000000005,0.36100000000000004,26.0,46.2,15.2
2019-12-08,LAL,1,142.0,17.0,0.585,0.452,32.0,41.0,11.0,1001,117.4,13.0,0.49860000000000004,0.3888,26.2,47.8,15.8
2019-12-11,LAL,0,96.0,9.0,0.425,0.387,20.0,49.0,14.0,1001,120.8,12.0,0.5122,0.3916,26.8,46.6,14.2
2019-12-13,LAL,0,113.0,3.0,0.494,0.324,26.0,50.0,19.0,1001,120.0,16.6,0.5052000000000001,0.41719999999999996,25.8,47.4,13.6
2019-12-15,LAL,0,101.0,5.0,0.429,0.161,21.0,56.0,22.0,1001,121.6,15.4,0.5112,0.4236,26.2,46.2,14.2
2019-12-17,LAL,0,102.0,-3.0,0.473,0.258,28.0,42.0,13.0,1001,117.6,11.4,0.4948,0.3592,25.0,48.2,17.0
2019-12-19,LAL,0,104.0,-7.0,0.463,0.343,24.0,38.0,19.0,1001,110.8,6.2,0.48119999999999996,0.31639999999999996,25.4,47.6,15.8
2019-12-22,LAL,1,104.0,-24.0,0.47,0.345,18.0,45.0,19.0,1001,103.2,1.4,0.4568,0.29460000000000003,23.8,47.0,17.4
2019-12-25,LAL,1,106.0,-5.0,0.406,0.267,24.0,42.0,13.0,1001,104.8,-5.2,0.46579999999999994,0.2862,23.4,46.2,18.4
2019-12-28,LAL,0,128.0,8.0,0.516,0.344,32.0,44.0,11.0,1001,103.4,-6.8,0.44820000000000004,0.2748,23.0,44.6,17.2
2019-12-29,LAL,1,108.0,13.0,0.487,0.391,28.0,39.0,16.0,1001,108.8,-6.2,0.46560000000000007,0.3114,25.2,42.2,15.0
2020-01-01,LAL,1,117.0,10.0,0.478,0.25,25.0,45.0,13.0,1001,110.0,-3.0,0.46840000000000004,0.33799999999999997,25.2,41.6,15.6
2020-01-03,LAL,1,123.0,10.0,0.5,0.483,29.0,47.0,14.0,1001,112.6,0.4,0.47139999999999993,0.3194,25.4,43.0,14.4
2020-01-05,LAL,1,106.0,7.0,0.457,0.3,23.0,50.0,13.0,1001,116.4,7.2,0.4774,0.347,27.6,43.4,13.4
2020-01-07,LAL,1,117.0,30.0,0.5,0.472,27.0,48.0,19.0,1001,116.4,9.6,0.48760000000000003,0.3536,27.4,45.0,13.4
2020-01-10,LAL,0,129.0,15.0,0.528,0.417,18.0,49.0,7.0,1001,114.2,14.0,0.48440000000000005,0.3792,26.4,45.8,15.0
2020-01-11,LAL,0,125.0,15.0,0.515,0.469,21.0,54.0,12.0,1001,118.4,14.4,0.49260000000000004,0.38439999999999996,24.4,47.8,13.2
2020-01-13,LAL,1,128.0,29.0,0.545,0.367,33.0,45.0,9.0,1001,120.0,15.4,0.5,0.4282,23.6,49.6,13.0
2020-01-15,LAL,1,118.0,-1.0,0.495,0.395,34.0,48.0,16.0,1001,121.0,19.2,0.509,0.40499999999999997,24.4,49.2,12.0
2020-01-18,LAL,0,124.0,9.0,0.484,0.333,25.0,49.0,17.0,1001,123.4,17.6,0.5166,0.42400000000000004,26.6,48.8,12.6
2020-01-20,LAL,0,107.0,-32.0,0.438,0.269,22.0,36.0,15.0,1001,124.8,13.4,0.5134,0.3962,26.2,49.0,12.2
2020-01-22,LAL,0,100.0,8.0,0.439,0.333,18.0,43.0,10.0,1001,120.4,4.0,0.49539999999999995,0.3666,27.0,46.4,13.8
2020-01-23,LAL,0,128.0,15.0,0.5,0.5,28.0,52.0,16.0,1001,115.4,2.6,0.48020000000000007,0.33940000000000003,26.4,44.2,13.4
2020-01-25,LAL,0,91.0,-17.0,0.461,0.194,23.0,35.0,22.0,1001,115.4,-0.2,0.47119999999999995,0.366,25.4,45.6,14.8
2020-01-31,LAL,1,119.0,-8.0,0.469,0.344,28.0,62.0,19.0,1001,110.0,-3.4,0.46440000000000003,0.3258,23.2,43.0,16.0
2020-02-01,LAL,0,129.0,16.0,0.512,0.442,33.0,46.0,15.0,1001,109.0,-6.8,0.4614,0.32799999999999996,23.8,45.6,16.4
2020-02-04,LAL,1,129.0,27.0,0.588,0.429,28.0,58.0,14.0,1001,113.4,2.8,0.47620000000000007,0.3626,26.0,47.6,16.4
2020-02-06,LAL,1,111.0,-10.0,0.495,0.29,33.0,38.0,16.0,1001,119.2,6.6,0.506,0.38180000000000003,28.0,50.6,17.2
2020-02-08,LAL,0,125.0,5.0,0.524,0.483,29.0,47.0,24.0,1001,115.8,1.6,0.505,0.3398,29.0,47.8,17.2
2020-02-10,LAL,1,125.0,25.0,0.516,0.378,28.0,59.0,16.0,1001,122.6,6.0,0.5176000000000001,0.3976,30.2,50.2,17.6
2020-02-12,LAL,0,120.0,4.0,0.505,0.364,29.0,49.0,12.0,1001,123.8,12.6,0.527,0.4044,30.2,49.6,17.0
2020-02-21,LAL,1,117.0,12.0,0.477,0.31,25.0,49.0,15.0,1001,122.0,10.2,0.5256000000000001,0.3888,29.4,50.2,16.4
2020-02-23,LAL,1,114.0,2.0,0.453,0.324,20.0,46.0,13.0,1001,119.6,7.2,0.5034000000000001,0.365,28.8,48.4,16.6
2020-02-25,LAL,1,118.0,9.0,0.441,0.295,27.0,51.0,16.0,1001,120.2,9.6,0.495,0.3718,26.2,50.0,16.0
2020-02-27,LAL,0,116.0,30.0,0.511,0.333,24.0,44.0,17.0,1001,118.8,10.4,0.4784,0.3342,25.8,50.8,14.4
2020-02-29,LAL,0,88.0,-17.0,0.414,0.257,26.0,45.0,16.0,1001,117.0,11.4,0.4774,0.32520000000000004,25.0,47.8,14.6
2020-03-01,LAL,0,122.0,8.0,0.515,0.371,23.0,36.0,13.0,1001,110.6,7.2,0.45920000000000005,0.3038,24.4,47.0,15.4
2020-03-03,LAL,1,120.0,13.0,0.535,0.394,25.0,43.0,13.0,1001,111.6,6.4,0.4668,0.316,24.0,44.4,15.0
2020-03-06,LAL,1,113.0,10.0,0.418,0.188,19.0,52.0,16.0,1001,112.8,8.6,0.48319999999999996,0.33,25.0,43.8,15.0
2020-03-08,LAL,0,112.0,9.0,0.448,0.286,22.0,45.0,14.0,1001,111.8,8.8,0.4786,0.3086,23.4,44.0,15.0
2020-03-10,LAL,1,102.0,-2.0,0.46,0.375,24.0,46.0,15.0,1001,111.0,4.6,0.466,0.2992,23.0,44.2,14.4
2020-07-30,LAL,1,103.0,2.0,0.39,0.306,21.0,45.0,16.0,1001,113.8,7.6,0.47520000000000007,0.3228,22.6,44.4,14.2
2020-08-01,LAL,0,92.0,-15.0,0.354,0.25,17.0,40.0,18.0,1001,110.0,6.4,0.4502,0.30979999999999996,22.2,46.2,14.8
2020-08-03,LAL,0,116.0,8.0,0.5,0.346,23.0,38.0,14.0,1001,104.4,0.8,0.414,0.281,20.6,45.6,15.8
2020-08-05,LAL,1,86.0,-19.0,0.352,0.135,17.0,46.0,11.0,1001,105.0,0.4,0.4304,0.3126,21.4,42.8,15.4
2020-08-06,LAL,0,97.0,-16.0,0.455,0.105,18.0,48.0,25.0,1001,99.8,-5.2,0.4112,0.2824,20.4,43.0,14.8
2020-08-08,LAL,0,111.0,-5.0,0.42,0.333,20.0,44.0,15.0,1001,98.8,-8.0,0.4102,0.2284,19.2,43.4,16.8
2020-08-10,LAL,1,124.0,3.0,0.543,0.483,28.0,32.0,10.0,1001,100.4,-9.4,0.4162,0.2338,19.0,43.2,16.6
2020-08-13,LAL,1,122.0,-14.0,0.49,0.429,29.0,47.0,17.0,1001,106.8,-5.8,0.454,0.2804,21.2,41.6,15.0
2020-08-18,LAL,1,93.0,-7.0,0.351,0.156,22.0,55.0,10.0,1001,108.0,-10.2,0.45199999999999996,0.29700000000000004,22.4,43.4,15.6
2020-08-20,LAL,1,111.0,23.0,0.478,0.368,26.0,50.0,14.0,1001,109.4,-7.8,0.4518000000000001,0.3012,23.4,45.2,15.4
2020-08-22,LAL,0,116.0,8.0,0.5,0.333,26.0,55.0,18.0,1001,112.2,0.0,0.45640000000000003,0.3538,25.0,45.6,13.2
2020-08-24,LAL,0,135.0,20.0,0.563,0.436,29.0,41.0,15.0,1001,113.2,2.6,0.47240000000000004,0.3538,26.2,47.8,13.8
2020-08-29,LAL,1,131.0,9.0,0.545,0.389,27.0,41.0,18.0,1001,115.4,6.0,0.47639999999999993,0.3444,26.4,49.6,14.8
2020-09-04,LAL,1,97.0,-15.0,0.422,0.289,18.0,41.0,17.0,1001,117.2,10.6,0.48739999999999994,0.3364,26.0,48.4,15.0
2020-09-06,LAL,1,117.0,8.0,0.566,0.444,30.0,41.0,16.0,1001,118.0,9.0,0.5016,0.363,25.2,45.6,16.4
2020-09-08,LAL,0,112.0,10.0,0.551,0.333,25.0,43.0,15.0,1001,119.2,6.0,0.5192,0.3782,26.0,43.8,16.8
2020-09-10,LAL,0,110.0,10.0,0.489,0.3,30.0,52.0,18.0,1001,118.4,6.4,0.5294000000000001,0.3782,25.8,41.4,16.2
2020-09-12,LAL,1,119.0,23.0,0.527,0.514,25.0,50.0,20.0,1001,113.4,4.4,0.5146,0.351,26.0,43.6,16.8
2020-09-18,LAL,1,126.0,12.0,0.53,0.423,33.0,34.0,12.0,1001,111.0,7.2,0.511,0.376,25.6,45.4,17.2
2020-09-20,LAL,1,105.0,2.0,0.446,0.361,23.0,44.0,24.0,1001,116.8,12.6,0.5326,0.40280000000000005,28.6,44.0,16.2
2020-09-22,LAL,0,106.0,-8.0,0.518,0.231,27.0,25.0,16.0,1001,114.4,11.4,0.5086,0.3862,27.2,44.6,17.8
2020-09-24,LAL,0,114.0,6.0,0.475,0.333,23.0,41.0,11.0,1001,113.2,7.8,0.502,0.3658,27.6,41.0,18.0
2020-09-26,LAL,1,117.0,10.0,0.545,0.375,24.0,43.0,14.0,1001,114.0,7.0,0.4992,0.37239999999999995,26.2,38.8,16.6
2020-09-30,LAL,1,116.0,18.0,0.452,0.395,26.0,54.0,12.0,1001,113.6,4.4,0.5028,0.34459999999999996,26.0,37.4,15.4
2020-10-02,LAL,1,124.0,10.0,0.505,0.34,32.0,44.0,9.0,1001,111.6,5.6,0.4872000000000001,0.339,24.6,41.4,15.4
2020-10-04,LAL,0,104.0,-11.0,0.43,0.333,23.0,43.0,20.0,1001,115.4,7.2,0.499,0.33480000000000004,26.4,41.4,12.4
2020-10-06,LAL,0,102.0,6.0,0.443,0.359,25.0,42.0,15.0,1001,115.0,6.6,0.4814,0.3552,25.6,45.0,13.2
2020-10-09,LAL,1,108.0,-3.0,0.463,0.368,21.0,41.0,15.0,1001,112.6,6.6,0.475,0.3604,26.0,45.2,14.0
2020-10-11,LAL,0,106.0,13.0,0.483,0.314,23.0,46.0,14.0,1001,110.8,4.0,0.4586,0.359,25.4,44.8,14.2
2020-12-11,LAL,1,87.0,6.0,0.357,0.318,15.0,46.0,18.0,1001,108.8,3.0,0.46480000000000005,0.3428,24.8,43.2,14.6
2020-12-13,LAL,1,131.0,25.0,0.568,0.72,28.0,45.0,13.0,1001,101.4,2.2,0.43520000000000003,0.3384,21.4,43.6,16.4
2020-12-16,LAL,0,112.0,5.0,0.476,0.4,20.0,47.0,15.0,1001,106.8,9.4,0.4628,0.41579999999999995,22.4,44.0,15.0
2020-12-18,LAL,0,114.0,1.0,0.506,0.533,25.0,33.0,17.0,1001,108.8,9.2,0.4694,0.42400000000000004,21.4,45.0,15.0
2020-12-22,LAL,1,109.0,-7.0,0.469,0.31,22.0,45.0,19.0,1001,110.0,10.0,0.4779999999999999,0.457,22.2,43.4,15.4
2020-12-25,LAL,1,138.0,23.0,0.56,0.487,33.0,53.0,17.0,1001,110.6,6.0,0.47519999999999996,0.45620000000000005,22.0,43.2,16.4
2020-12-27,LAL,1,127.0,36.0,0.556,0.371,32.0,46.0,17.0,1001,120.8,9.4,0.5157999999999999,0.49000000000000005,25.6,44.6,16.2
2020-12-28,LAL,1,107.0,-8.0,0.471,0.37,20.0,41.0,15.0,1001,120.0,11.6,0.5134000000000001,0.4202,26.4,44.8,17.0
2020-12-30,LAL,0,121.0,14.0,0.561,0.538,25.0,47.0,17.0,1001,119.0,9.0,0.5124000000000001,0.4142,26.4,43.6,17.0
2021-01-01,LAL,0,109.0,6.0,0.406,0.424,27.0,58.0,13.0,1001,120.4,11.6,0.5234,0.4152,26.4,46.4,17.0
2021-01-03,LAL,0,108.0,14.0,0.461,0.343,24.0,49.0,10.0,1001,120.4,14.2,0.5108,0.438,27.4,49.0,15.8
2021-01-05,LAL,0,94.0,2.0,0.437,0.29,24.0,52.0,17.0,1001,114.4,12.4,0.491,0.40920000000000006,25.6,48.2,14.4
2021-01-07,LAL,1,109.0,-9.0,0.5,0.333,21.0,48.0,13.0,1001,107.8,5.6,0.46720000000000006,0.393,24.0,49.4,14.4
